100;-35;1048
100;-34;1042
100;-33;1044
100;-32;1042
100;-31;1044
100;-30;1036
100;-29;1040
100;-28;1042
100;-27;1046
100;-26;1050
100;-25;1054
100;-24;1058
100;-23;1062
100;-22;1068
100;-21;1074
100;-20;1088
100;-19;1096
100;-18;1110
100;-17;1118
100;-16;1134
100;-15;1150
100;-14;1162
100;-13;1190
100;-12;1206
100;-11;1238
100;-10;1274
100;-9;1312
100;-8;1354
100;-7;1414
100;-6;1484
100;-5;1572
100;-4;1682
100;-3;1790
100;-2;1790
100;-1;1790
100;0;1790
100;1;1790
100;2;1790
100;3;1790
100;4;1682
100;5;1572
100;6;1486
100;7;1414
100;8;1364
100;9;1312
100;10;1274
100;11;1238
100;12;1216
100;13;1190
100;14;1164
100;15;1150
100;16;1136
100;17;1118
100;18;1110
100;19;1096
100;20;1088
100;21;1074
100;22;1068
100;23;1064
100;24;1058
100;25;1054
100;26;1050
100;27;1046
100;28;1044
100;29;1040
100;30;1036
100;31;1046
100;32;1042
100;33;1044
100;34;1042
100;35;1050
300;-35;1654
300;-34;1646
300;-33;1644
300;-32;1640
300;-31;1640
300;-30;1636
300;-29;1640
300;-28;1642
300;-27;1644
300;-26;1648
300;-25;1654
300;-24;1662
300;-23;1670
300;-22;1680
300;-21;1692
300;-20;1708
300;-19;1724
300;-18;1740
300;-17;1760
300;-16;1784
300;-15;1810
300;-14;1838
300;-13;1874
300;-12;1914
300;-11;1958
300;-10;2014
300;-9;2076
300;-8;2154
300;-7;2250
300;-6;2368
300;-5;2528
300;-4;2742
300;-3;3066
300;-2;3606
300;-1;4840
300;0;5000
300;1;4844
300;2;3616
300;3;3068
300;4;2744
300;5;2528
300;6;2370
300;7;2252
300;8;2156
300;9;2076
300;10;2014
300;11;1958
300;12;1914
300;13;1874
300;14;1840
300;15;1812
300;16;1784
300;17;1762
300;18;1740
300;19;1724
300;20;1708
300;21;1694
300;22;1680
300;23;1670
300;24;1662
300;25;1654
300;26;1650
300;27;1646
300;28;1644
300;29;1640
300;30;1638
300;31;1640
300;32;1640
300;33;1644
300;34;1648
300;35;1656
500;-35;2084
500;-34;2072
500;-33;2064
500;-32;2058
500;-31;2056
500;-30;2052
500;-29;2054
500;-28;2054
500;-27;2060
500;-26;2064
500;-25;2070
500;-24;2080
500;-23;2090
500;-22;2102
500;-21;2118
500;-20;2134
500;-19;2154
500;-18;2176
500;-17;2200
500;-16;2228
500;-15;2260
500;-14;2298
500;-13;2340
500;-12;2388
500;-11;2446
500;-10;2512
500;-9;2590
500;-8;2688
500;-7;2804
500;-6;2954
500;-5;3152
500;-4;3424
500;-3;3830
500;-2;4524
500;-1;5000
500;0;5000
500;1;5000
500;2;4528
500;3;3832
500;4;3426
500;5;3154
500;6;2956
500;7;2806
500;8;2688
500;9;2592
500;10;2512
500;11;2448
500;12;2388
500;13;2340
500;14;2298
500;15;2260
500;16;2230
500;17;2202
500;18;2176
500;19;2154
500;20;2136
500;21;2118
500;22;2104
500;23;2090
500;24;2080
500;25;2072
500;26;2066
500;27;2060
500;28;2056
500;29;2054
500;30;2054
500;31;2056
500;32;2060
500;33;2066
500;34;2074
500;35;2084
700;-35;2450
700;-34;2434
700;-33;2422
700;-32;2414
700;-31;2406
700;-30;2402
700;-29;2402
700;-28;2402
700;-27;2406
700;-26;2410
700;-25;2418
700;-24;2428
700;-23;2440
700;-22;2454
700;-21;2470
700;-20;2490
700;-19;2510
700;-18;2536
700;-17;2564
700;-16;2598
700;-15;2634
700;-14;2676
700;-13;2726
700;-12;2780
700;-11;2846
700;-10;2922
700;-9;3014
700;-8;3124
700;-7;3260
700;-6;3434
700;-5;3662
700;-4;3976
700;-3;4452
700;-2;5000
700;-1;5000
700;0;5000
700;1;5000
700;2;5000
700;3;4454
700;4;3978
700;5;3664
700;6;3436
700;7;3262
700;8;3124
700;9;3014
700;10;2924
700;11;2846
700;12;2782
700;13;2726
700;14;2678
700;15;2636
700;16;2598
700;17;2566
700;18;2538
700;19;2512
700;20;2490
700;21;2472
700;22;2454
700;23;2440
700;24;2428
700;25;2418
700;26;2412
700;27;2406
700;28;2404
700;29;2402
700;30;2402
700;31;2408
700;32;2414
700;33;2424
700;34;2436
700;35;2450
900;-35;2784
900;-34;2762
900;-33;2746
900;-32;2732
900;-31;2724
900;-30;2718
900;-29;2714
900;-28;2714
900;-27;2716
900;-26;2722
900;-25;2730
900;-24;2738
900;-23;2752
900;-22;2766
900;-21;2784
900;-20;2806
900;-19;2830
900;-18;2856
900;-17;2888
900;-16;2924
900;-15;2966
900;-14;3012
900;-13;3064
900;-12;3128
900;-11;3200
900;-10;3284
900;-9;3384
900;-8;3508
900;-7;3658
900;-6;3852
900;-5;4106
900;-4;4460
900;-3;4992
900;-2;5000
900;-1;5000
900;0;5000
900;1;5000
900;2;5000
900;3;4994
900;4;4462
900;5;4108
900;6;3852
900;7;3660
900;8;3508
900;9;3386
900;10;3286
900;11;3200
900;12;3128
900;13;3066
900;14;3012
900;15;2966
900;16;2926
900;17;2888
900;18;2858
900;19;2830
900;20;2806
900;21;2784
900;22;2766
900;23;2752
900;24;2740
900;25;2730
900;26;2722
900;27;2716
900;28;2714
900;29;2716
900;30;2718
900;31;2724
900;32;2734
900;33;2746
900;34;2764
900;35;2786
