100;0;3000.0002
100;1;3000.0002
100;2;2930.1135
100;3;2868.7407
100;4;2815.4792
100;5;2769.9312
100;6;2731.7131
100;7;2694.2896
100;8;2666.763
100;9;2639.7166
100;10;2616.0903
100;11;2592.866
100;12;2575.7183
100;13;2556.0117
100;14;2539.3828
100;15;2523.0012
100;16;2512.2197
100;17;2498.9026
100;18;2485.7654
100;19;2475.3875
100;20;2465.1277
100;21;2454.9885
100;22;2444.9705
100;23;2437.5378
100;24;2427.736
100;25;2420.4675
100;26;2413.2703
100;27;2406.1448
100;28;2399.0918
100;29;2394.4307
100;30;2387.5005
100;31;2382.9214
100;32;2378.3757
100;33;2371.6199
100;34;2367.1582
100;35;2362.73
300;0;3000.0002
300;1;3000.0002
300;2;3000.0002
300;3;3000.0002
300;4;2975.3442
300;5;2923.2212
300;6;2875.4854
300;7;2838.6267
300;8;2802.3628
300;9;2773.151
300;10;2744.366
300;11;2722.2815
300;12;2697.377
300;13;2678.9385
300;14;2660.7107
300;15;2642.6975
300;16;2627.854
300;17;2613.165
300;18;2598.6338
300;19;2587.124
300;20;2572.8828
300;21;2561.609
300;22;2553.2234
300;23;2542.1372
300;24;2533.8945
300;25;2525.714
300;26;2517.5962
300;27;2509.542
300;28;2501.5518
300;29;2493.626
300;30;2488.3782
300;31;2480.5618
300;32;2475.3875
300;33;2470.2427
300;34;2465.1277
300;35;2460.043
500;0;3000.0002
500;1;3000.0002
500;2;3000.0002
500;3;3000.0002
500;4;3000.0002
500;5;3000.0002
500;6;3000.0002
500;7;2989.408
500;8;2950.8975
500;9;2916.3467
500;10;2885.638
500;11;2858.6592
500;12;2831.9883
500;13;2808.911
500;14;2789.3276
500;15;2769.9312
500;16;2753.9126
500;17;2738.0286
500;18;2722.2815
500;19;2706.6736
500;20;2694.2896
500;21;2681.9973
500;22;2669.7979
500;23;2660.7107
500;24;2648.6775
500;25;2639.7166
500;26;2630.8103
500;27;2621.9597
500;28;2613.165
500;29;2604.4275
500;30;2598.6338
500;31;2589.992
500;32;2584.2627
500;33;2578.5598
500;34;2572.8828
500;35;2567.2327
700;0;3000.0002
700;1;3000.0002
700;2;3000.0002
700;3;3000.0002
700;4;3000.0002
700;5;3000.0002
700;6;3000.0002
700;7;3000.0002
700;8;3000.0002
700;9;3000.0002
700;10;3000.0002
700;11;3000.0002
700;12;2975.3442
700;13;2950.8975
700;14;2926.665
700;15;2906.069
700;16;2889.0317
700;17;2868.7407
700;18;2855.308
700;19;2838.6267
700;20;2825.3696
700;21;2808.911
700;22;2799.0964
700;23;2786.082
700;24;2773.151
700;25;2763.5078
700;26;2753.9126
700;27;2744.366
700;28;2734.8682
700;29;2728.5637
700;30;2719.1487
700;31;2709.7842
700;32;2703.569
700;33;2697.377
700;34;2691.2078
700;35;2685.0615
900;0;3000.0002
900;1;3000.0002
900;2;3000.0002
900;3;3000.0002
900;4;3000.0002
900;5;3000.0002
900;6;3000.0002
900;7;3000.0002
900;8;3000.0002
900;9;3000.0002
900;10;3000.0002
900;11;3000.0002
900;12;3000.0002
900;13;3000.0002
900;14;3000.0002
900;15;3000.0002
900;16;3000.0002
900;17;3000.0002
900;18;2992.9346
900;19;2975.3442
900;20;2961.3486
900;21;2947.4224
900;22;2933.5664
900;23;2919.7815
900;24;2909.4902
900;25;2895.8328
900;26;2885.638
900;27;2875.4854
900;28;2865.3755
900;29;2858.6592
900;30;2848.621
900;31;2841.9531
900;32;2831.9883
900;33;2825.3696
900;34;2818.771
900;35;2812.1926
